#{"t_start": 1746947258.6964107, "env_id": "None"}
r,l,t
1.0,1,24.709155
1.0,1,24.709807
1.0,1,24.710464
1.0,1,24.711087
1.0,1,24.71179
-1.0,1,24.71245
1.0,1,24.713075
1.0,1,24.713724
1.0,1,24.714379
1.0,1,24.715006
1.0,1,24.715659
-1.0,1,24.716305
1.0,1,24.716927
1.0,1,24.717646
1.0,1,24.718359
1.0,1,24.719077
-1.0,1,24.719727
1.0,1,24.720378
1.0,1,24.721007
1.0,1,24.721652
1.0,1,24.722299
1.0,1,24.722921
1.0,1,24.723574
1.0,1,24.724197
1.0,1,24.724849
1.0,1,24.725507
1.0,1,24.726129
1.0,1,24.72678
1.0,1,24.727514
1.0,1,24.728197
1.0,1,24.728962
1.0,1,24.729627
1.0,1,24.730275
1.0,1,24.7309
1.0,1,24.73155
1.0,1,24.732172
1.0,1,24.732845
1.0,1,24.733497
1.0,1,24.73412
1.0,1,24.734775
1.0,1,24.735454
1.0,1,24.736075
1.0,1,24.736722
1.0,1,24.737377
1.0,1,24.738092
1.0,1,24.738886
1.0,1,24.739596
1.0,1,24.740243
1.0,1,24.740875
1.0,1,24.741558
1.0,1,24.742222
1.0,1,24.742943
1.0,1,24.743601
1.0,1,24.744287
1.0,1,24.744968
1.0,1,24.745677
1.0,1,24.746331
1.0,1,24.746956
1.0,1,24.747761
1.0,1,24.748446
1.0,1,24.749145
1.0,1,24.749794
1.0,1,24.75045
1.0,1,24.751069
1.0,1,24.751717
1.0,1,24.752394
1.0,1,24.753059
1.0,1,24.753763
1.0,1,24.754453
1.0,1,24.755142
1.0,1,24.755903
1.0,1,24.756611
1.0,1,24.757316
1.0,1,24.75812
1.0,1,24.758937
1.0,1,24.759593
1.0,1,24.760297
1.0,1,24.760926
1.0,1,24.761583
1.0,1,24.762218
1.0,1,24.762863
1.0,1,24.763517
1.0,1,24.764142
1.0,1,24.764794
1.0,1,24.765456
1.0,1,24.766083
1.0,1,24.76674
1.0,1,24.767538
1.0,1,24.768234
1.0,1,24.768987
1.0,1,24.769639
1.0,1,24.77029
1.0,1,24.770913
1.0,1,24.771561
1.0,1,24.772185
1.0,1,24.772836
1.0,1,24.773488
1.0,1,24.774112
1.0,1,24.774765
1.0,1,24.775467
1.0,1,24.776092
1.0,1,24.776754
1.0,1,24.777437
1.0,1,24.778137
1.0,1,24.778899
1.0,1,24.779555
1.0,1,24.780177
1.0,1,24.780828
1.0,1,24.781481
1.0,1,24.782104
1.0,1,24.782754
1.0,1,24.783413
1.0,1,24.784033
1.0,1,24.784679
1.0,1,24.785337
1.0,1,24.785963
1.0,1,24.78662
1.0,1,24.787293
1.0,1,24.788026
1.0,1,24.78877
1.0,1,24.789423
1.0,1,24.790045
1.0,1,24.790696
1.0,1,24.791344
1.0,1,24.791969
1.0,1,24.792619
1.0,1,24.793267
1.0,1,24.793895
1.0,1,24.794584
1.0,1,24.795261
1.0,1,24.795889
1.0,1,24.79654
1.0,1,24.797164
1.0,1,24.797935
1.0,1,24.798692
1.0,1,24.799359
1.0,1,24.799984
1.0,1,24.800636
1.0,1,24.801312
1.0,1,24.801981
1.0,1,24.802634
1.0,1,24.803281
1.0,1,24.803904
1.0,1,24.804562
1.0,1,24.805185
1.0,1,24.80584
1.0,1,24.806498
1.0,1,24.807121
1.0,1,24.807916
1.0,1,24.808634
1.0,1,24.80933
1.0,1,24.809958
1.0,1,24.810614
1.0,1,24.811261
1.0,1,24.811889
1.0,1,24.812545
1.0,1,24.813172
1.0,1,24.813827
1.0,1,24.814507
1.0,1,24.815133
1.0,1,24.815791
1.0,1,24.816448
1.0,1,24.817069
1.0,1,24.817817
1.0,1,24.818514
1.0,1,24.819241
1.0,1,24.819872
1.0,1,24.82052
1.0,1,24.821144
1.0,1,24.82179
1.0,1,24.822446
1.0,1,24.823072
1.0,1,24.823724
1.0,1,24.824378
1.0,1,24.825028
1.0,1,24.825688
1.0,1,24.82634
1.0,1,24.826962
1.0,1,24.827714
1.0,1,24.828404
1.0,1,24.829121
1.0,1,24.82977
1.0,1,24.830421
1.0,1,24.831041
1.0,1,24.831687
1.0,1,24.832342
1.0,1,24.832965
1.0,1,24.833618
1.0,1,24.834265
1.0,1,24.834912
1.0,1,24.835565
1.0,1,24.836186
1.0,1,24.836835
1.0,1,24.837536
1.0,1,24.838209
1.0,1,24.838971
1.0,1,24.839622
1.0,1,24.840271
1.0,1,24.840898
1.0,1,24.841548
1.0,1,24.842168
1.0,1,24.842934
1.0,1,24.8436
1.0,1,24.844247
1.0,1,24.844972
1.0,1,24.845707
1.0,1,24.846374
1.0,1,24.846998
1.0,1,24.847824
1.0,1,24.84857
1.0,1,24.849272
1.0,1,24.849947
1.0,1,24.850605
-1.0,1,24.85125
1.0,1,24.851883
1.0,1,24.852534
1.0,1,24.853161
1.0,1,24.853819
-1.0,1,24.854479
1.0,1,24.855105
1.0,1,24.855762
1.0,1,24.856436
1.0,1,24.857118
1.0,1,24.857893
1.0,1,24.858642
1.0,1,24.859351
1.0,1,24.859974
1.0,1,24.860638
1.0,1,24.861292
1.0,1,24.861917
1.0,1,24.862571
1.0,1,24.863195
1.0,1,24.863851
1.0,1,24.864611
1.0,1,24.865338
1.0,1,24.865963
1.0,1,24.866619
1.0,1,24.86732
1.0,1,24.868054
1.0,1,24.868868
1.0,1,24.86968
1.0,1,24.870468
1.0,1,24.871135
1.0,1,24.871794
1.0,1,24.872514
1.0,1,24.873152
1.0,1,24.873807
1.0,1,24.874511
1.0,1,24.875188
-1.0,1,24.875891
1.0,1,24.876551
1.0,1,24.877172
1.0,1,24.877977
1.0,1,24.878791
1.0,1,24.879447
-1.0,1,24.880069
1.0,1,24.880726
1.0,1,24.881382
1.0,1,24.882005
1.0,1,24.882657
1.0,1,24.883308
1.0,1,24.883938
1.0,1,24.884602
1.0,1,24.885266
1.0,1,24.885901
1.0,1,24.886561
1.0,1,24.88719
1.0,1,24.887991
1.0,1,24.88874
1.0,1,24.889426
1.0,1,24.89005
1.0,1,24.8907
1.0,1,24.891352
1.0,1,24.891976
1.0,1,24.892656
1.0,1,24.893308
1.0,1,24.893937
1.0,1,24.89459
1.0,1,24.895225
1.0,1,24.895869
1.0,1,24.896553
1.0,1,24.89718
1.0,1,24.897929
1.0,1,24.898648
1.0,1,24.899343
1.0,1,24.899973
1.0,1,24.90063
1.0,1,24.901279
1.0,1,24.901925
1.0,1,24.902582
1.0,1,24.903205
1.0,1,24.903887
1.0,1,24.904563
1.0,1,24.905188
1.0,1,24.905844
1.0,1,24.90652
1.0,1,24.907156
1.0,1,24.907969
1.0,1,24.908773
1.0,1,24.90943
1.0,1,24.910055
1.0,1,24.910708
1.0,1,24.911363
1.0,1,24.912028
1.0,1,24.912683
1.0,1,24.913333
1.0,1,24.913988
1.0,1,24.914637
1.0,1,24.915299
1.0,1,24.915923
1.0,1,24.916579
1.0,1,24.917204
1.0,1,24.917952
1.0,1,24.918722
1.0,1,24.919395
1.0,1,24.920019
1.0,1,24.920671
1.0,1,24.921322
1.0,1,24.921943
1.0,1,24.922596
1.0,1,24.923224
1.0,1,24.923873
1.0,1,24.924527
1.0,1,24.925149
1.0,1,24.925803
1.0,1,24.926457
1.0,1,24.927128
1.0,1,24.928052
1.0,1,24.928876
1.0,1,24.92953
1.0,1,24.930222
1.0,1,24.930891
1.0,1,24.931545
1.0,1,24.932183
-1.0,1,24.932874
1.0,1,24.933561
1.0,1,24.934183
1.0,1,24.93484
1.0,1,24.935496
1.0,1,24.936116
1.0,1,24.936772
1.0,1,24.937475
1.0,1,24.938185
1.0,1,24.938935
1.0,1,24.939591
1.0,1,24.940243
1.0,1,24.940874
1.0,1,24.941526
1.0,1,24.942156
1.0,1,24.942863
1.0,1,24.943519
1.0,1,24.944145
1.0,1,24.944815
1.0,1,24.94551
1.0,1,24.946186
1.0,1,24.946899
1.0,1,24.947723
1.0,1,24.94848
1.0,1,24.949325
1.0,1,24.949983
1.0,1,24.950636
1.0,1,24.951309
1.0,1,24.951963
1.0,1,24.952621
1.0,1,24.953343
1.0,1,24.954028
1.0,1,24.954683
1.0,1,24.955344
1.0,1,24.955969
1.0,1,24.956632
1.0,1,24.957285
1.0,1,24.958005
1.0,1,24.958793
1.0,1,24.959446
1.0,1,24.960067
1.0,1,24.960719
1.0,1,24.961373
1.0,1,24.962
1.0,1,24.962656
1.0,1,24.963316
1.0,1,24.963943
1.0,1,24.964603
1.0,1,24.965259
1.0,1,24.965897
1.0,1,24.96659
1.0,1,24.967355
1.0,1,24.968132
1.0,1,24.968923
1.0,1,24.969585
1.0,1,24.970221
1.0,1,24.970867
1.0,1,24.972116
1.0,1,24.9735
1.0,1,24.974178
1.0,1,24.97484
1.0,1,24.975515
1.0,1,24.976186
1.0,1,24.976849
1.0,1,24.977563
1.0,1,24.978264
1.0,1,24.978998
1.0,1,24.979656
1.0,1,24.980313
1.0,1,24.980938
1.0,1,24.981596
1.0,1,24.982241
1.0,1,24.982875
-1.0,1,24.983531
1.0,1,24.984157
1.0,1,24.984818
1.0,1,24.985475
1.0,1,24.986104
1.0,1,24.986761
1.0,1,24.987459
1.0,1,24.98817
1.0,1,24.988923
1.0,1,24.989583
1.0,1,24.990208
1.0,1,24.990859
1.0,1,24.991518
1.0,1,24.992198
1.0,1,24.992851
1.0,1,24.993523
1.0,1,24.99415
1.0,1,24.99481
1.0,1,24.995473
1.0,1,24.9961
1.0,1,24.996752
1.0,1,24.997486
1.0,1,24.998297
1.0,1,24.9991
1.0,1,24.999794
1.0,1,25.000457
1.0,1,25.001086
1.0,1,25.001737
1.0,1,25.002393
1.0,1,25.003019
1.0,1,25.003675
-1.0,1,25.004341
1.0,1,25.004969
1.0,1,25.005649
1.0,1,25.006323
1.0,1,25.007044
1.0,1,25.007905
1.0,1,25.008708
1.0,1,25.009378
1.0,1,25.01001
1.0,1,25.010732
1.0,1,25.011448
1.0,1,25.012078
1.0,1,25.012728
1.0,1,25.013428
1.0,1,25.014366
1.0,1,25.015036
1.0,1,25.015723
1.0,1,25.016404
1.0,1,25.01706
1.0,1,25.017847
1.0,1,25.018603
1.0,1,25.019315
1.0,1,25.019955
1.0,1,25.020632
1.0,1,25.021302
1.0,1,25.021941
1.0,1,25.022642
1.0,1,25.023312
1.0,1,25.02395
1.0,1,25.02462
1.0,1,25.025288
1.0,1,25.025925
1.0,1,25.026595
1.0,1,25.027287
1.0,1,25.028045
1.0,1,25.028891
1.0,1,25.029559
1.0,1,25.030211
1.0,1,25.030873
1.0,1,25.031552
1.0,1,25.03219
1.0,1,25.032917
1.0,1,25.033597
1.0,1,25.034262
1.0,1,25.034903
1.0,1,25.035595
1.0,1,25.036258
1.0,1,25.036899
1.0,1,25.037635
1.0,1,25.038347
1.0,1,25.03914
1.0,1,25.039829
1.0,1,25.040501
1.0,1,25.041139
1.0,1,25.041809
1.0,1,25.042481
1.0,1,25.043117
1.0,1,25.043869
1.0,1,25.044545
1.0,1,25.045185
1.0,1,25.045857
1.0,1,25.046528
1.0,1,25.047167
1.0,1,25.047996
1.0,1,25.048793
1.0,1,25.049665
1.0,1,25.050383
1.0,1,25.051024
1.0,1,25.051687
1.0,1,25.052356
1.0,1,25.052985
1.0,1,25.053645
1.0,1,25.054305
-1.0,1,25.054937
1.0,1,25.055604
1.0,1,25.056258
1.0,1,25.056896
1.0,1,25.057695
1.0,1,25.058497
1.0,1,25.05919
1.0,1,25.059851
1.0,1,25.060678
1.0,1,25.06137
1.0,1,25.062
1.0,1,25.062663
1.0,1,25.063327
1.0,1,25.06396
1.0,1,25.064623
1.0,1,25.065281
1.0,1,25.065914
1.0,1,25.066575
1.0,1,25.067223
1.0,1,25.068039
1.0,1,25.068808
1.0,1,25.06947
1.0,1,25.070102
1.0,1,25.070772
1.0,1,25.071442
1.0,1,25.072072
1.0,1,25.07273
1.0,1,25.073438
-1.0,1,25.074067
1.0,1,25.074726
1.0,1,25.075385
1.0,1,25.076034
1.0,1,25.076687
1.0,1,25.077337
1.0,1,25.078083
1.0,1,25.078845
1.0,1,25.079507
1.0,1,25.080134
1.0,1,25.080788
1.0,1,25.081449
1.0,1,25.082073
1.0,1,25.082728
1.0,1,25.083385
1.0,1,25.084014
1.0,1,25.084667
1.0,1,25.085321
1.0,1,25.085948
1.0,1,25.086606
1.0,1,25.087263
1.0,1,25.088019
1.0,1,25.088799
1.0,1,25.08946
1.0,1,25.090108
1.0,1,25.090765
1.0,1,25.09146
1.0,1,25.092115
1.0,1,25.092772
1.0,1,25.093435
1.0,1,25.09413
1.0,1,25.094785
1.0,1,25.095443
1.0,1,25.096072
1.0,1,25.096726
1.0,1,25.097387
1.0,1,25.09811
1.0,1,25.098882
-1.0,1,25.09954
1.0,1,25.100168
1.0,1,25.100825
1.0,1,25.101481
1.0,1,25.102104
1.0,1,25.102756
1.0,1,25.103422
1.0,1,25.104048
1.0,1,25.104703
1.0,1,25.105359
1.0,1,25.105986
1.0,1,25.106639
1.0,1,25.107301
1.0,1,25.108047
1.0,1,25.108824
1.0,1,25.109482
1.0,1,25.110117
1.0,1,25.110774
1.0,1,25.111438
1.0,1,25.112115
1.0,1,25.112775
1.0,1,25.113435
1.0,1,25.114062
1.0,1,25.114713
1.0,1,25.115372
1.0,1,25.116002
1.0,1,25.116735
1.0,1,25.117482
1.0,1,25.118174
1.0,1,25.118944
1.0,1,25.119608
1.0,1,25.120261
1.0,1,25.120898
1.0,1,25.12159
1.0,1,25.122244
1.0,1,25.122883
1.0,1,25.123544
1.0,1,25.124177
1.0,1,25.124834
1.0,1,25.125498
1.0,1,25.126122
1.0,1,25.126775
1.0,1,25.12748
1.0,1,25.128191
1.0,1,25.128969
1.0,1,25.12963
1.0,1,25.130284
-1.0,1,25.130915
1.0,1,25.131576
1.0,1,25.132221
1.0,1,25.132893
1.0,1,25.133553
1.0,1,25.134181
1.0,1,25.134833
1.0,1,25.13549
1.0,1,25.136116
1.0,1,25.136767
1.0,1,25.137462
1.0,1,25.138155
1.0,1,25.139038
-1.0,1,25.139739
1.0,1,25.14043
1.0,1,25.141077
1.0,1,25.141778
1.0,1,25.142452
1.0,1,25.143095
1.0,1,25.143766
1.0,1,25.144442
1.0,1,25.145082
1.0,1,25.145756
1.0,1,25.146436
-1.0,1,25.147099
1.0,1,25.147892
1.0,1,25.148625
1.0,1,25.14934
1.0,1,25.149981
1.0,1,25.150646
1.0,1,25.151322
1.0,1,25.151962
1.0,1,25.152634
1.0,1,25.153301
1.0,1,25.153951
1.0,1,25.154627
1.0,1,25.155293
1.0,1,25.155939
-1.0,1,25.15662
1.0,1,25.157286
1.0,1,25.158041
1.0,1,25.158838
1.0,1,25.159512
1.0,1,25.160152
1.0,1,25.160825
1.0,1,25.16151
1.0,1,25.162153
1.0,1,25.162822
1.0,1,25.163498
1.0,1,25.164156
1.0,1,25.164828
1.0,1,25.1655
1.0,1,25.166139
1.0,1,25.16681
1.0,1,25.167567
1.0,1,25.168287
1.0,1,25.16903
1.0,1,25.169699
1.0,1,25.170372
1.0,1,25.171008
1.0,1,25.171677
1.0,1,25.172345
1.0,1,25.172982
1.0,1,25.173653
1.0,1,25.174319
1.0,1,25.174959
1.0,1,25.175636
1.0,1,25.176305
1.0,1,25.176941
1.0,1,25.177691
1.0,1,25.178568
1.0,1,25.179327
1.0,1,25.17997
1.0,1,25.180664
1.0,1,25.18133
1.0,1,25.181964
1.0,1,25.182626
1.0,1,25.183283
1.0,1,25.183914
1.0,1,25.184577
1.0,1,25.185221
1.0,1,25.18588
-1.0,1,25.186545
1.0,1,25.1872
1.0,1,25.188015
1.0,1,25.1888
1.0,1,25.189467
1.0,1,25.190104
1.0,1,25.190765
1.0,1,25.191427
1.0,1,25.192135
1.0,1,25.192858
1.0,1,25.19352
1.0,1,25.194154
1.0,1,25.194813
1.0,1,25.195474
1.0,1,25.196105
1.0,1,25.196759
1.0,1,25.197447
1.0,1,25.19816
1.0,1,25.198918
1.0,1,25.199574
1.0,1,25.200201
1.0,1,25.200858
1.0,1,25.201516
1.0,1,25.202146
-1.0,1,25.202803
1.0,1,25.203479
1.0,1,25.204109
1.0,1,25.204763
1.0,1,25.205431
1.0,1,25.206061
1.0,1,25.206746
1.0,1,25.207481
1.0,1,25.208184
1.0,1,25.208972
1.0,1,25.209641
1.0,1,25.210309
1.0,1,25.210943
1.0,1,25.211604
1.0,1,25.212283
1.0,1,25.212915
1.0,1,25.213576
1.0,1,25.214253
1.0,1,25.214887
1.0,1,25.215548
1.0,1,25.216176
1.0,1,25.21683
1.0,1,25.217547
1.0,1,25.218253
1.0,1,25.219004
1.0,1,25.219658
1.0,1,25.220314
1.0,1,25.220941
1.0,1,25.221599
1.0,1,25.222249
1.0,1,25.222882
1.0,1,25.223536
1.0,1,25.224164
1.0,1,25.224818
1.0,1,25.225485
1.0,1,25.226118
1.0,1,25.226779
1.0,1,25.227485
1.0,1,25.228225
1.0,1,25.228989
1.0,1,25.229641
1.0,1,25.230295
1.0,1,25.230924
1.0,1,25.231583
1.0,1,25.232245
1.0,1,25.232877
1.0,1,25.233536
1.0,1,25.234164
1.0,1,25.23482
1.0,1,25.235484
1.0,1,25.236112
1.0,1,25.23677
1.0,1,25.237486
1.0,1,25.238192
1.0,1,25.238968
1.0,1,25.239628
1.0,1,25.240289
1.0,1,25.240919
1.0,1,25.24158
1.0,1,25.242203
1.0,1,25.242885
1.0,1,25.24354
1.0,1,25.244169
1.0,1,25.244845
1.0,1,25.245506
1.0,1,25.24613
1.0,1,25.246783
1.0,1,25.253299
1.0,1,25.253943
1.0,1,25.254613
1.0,1,25.255278
1.0,1,25.255915
1.0,1,25.256642
1.0,1,25.257389
1.0,1,25.258261
1.0,1,25.259063
1.0,1,25.259726
1.0,1,25.260509
1.0,1,25.261157
1.0,1,25.261832
1.0,1,25.262547
1.0,1,25.263271
1.0,1,25.263908
1.0,1,25.264587
1.0,1,25.265253
1.0,1,25.265892
1.0,1,25.266612
1.0,1,25.267299
1.0,1,25.268063
1.0,1,25.268841
1.0,1,25.269555
1.0,1,25.270187
1.0,1,25.270853
1.0,1,25.271521
1.0,1,25.272154
1.0,1,25.272811
1.0,1,25.273595
1.0,1,25.27431
1.0,1,25.274943
1.0,1,25.27561
1.0,1,25.27633
1.0,1,25.277017
1.0,1,25.277783
1.0,1,25.278475
1.0,1,25.279189
-1.0,1,25.27985
1.0,1,25.280548
1.0,1,25.281179
1.0,1,25.281888
1.0,1,25.282558
1.0,1,25.283191
1.0,1,25.283856
1.0,1,25.284514
1.0,1,25.285147
1.0,1,25.285808
1.0,1,25.28647
1.0,1,25.287099
1.0,1,25.287919
1.0,1,25.288643
1.0,1,25.289341
1.0,1,25.289971
1.0,1,25.29063
1.0,1,25.291287
-1.0,1,25.291918
1.0,1,25.292579
1.0,1,25.293218
1.0,1,25.293864
1.0,1,25.29452
1.0,1,25.295147
1.0,1,25.295802
1.0,1,25.296482
1.0,1,25.297108
1.0,1,25.297868
1.0,1,25.298575
1.0,1,25.299276
1.0,1,25.299906
1.0,1,25.300567
1.0,1,25.301194
1.0,1,25.301855
1.0,1,25.30252
1.0,1,25.303155
1.0,1,25.303813
1.0,1,25.304474
1.0,1,25.305103
1.0,1,25.305763
1.0,1,25.306424
1.0,1,25.307052
1.0,1,25.307819
1.0,1,25.308532
1.0,1,25.309252
1.0,1,25.309885
1.0,1,25.310545
1.0,1,25.311171
1.0,1,25.311829
1.0,1,25.312526
1.0,1,25.313156
1.0,1,25.313811
1.0,1,25.314473
1.0,1,25.315105
1.0,1,25.315763
1.0,1,25.316427
1.0,1,25.317056
1.0,1,25.317814
1.0,1,25.318513
1.0,1,25.319219
1.0,1,25.319864
1.0,1,25.320521
1.0,1,25.321151
1.0,1,25.321809
1.0,1,25.322472
1.0,1,25.323102
1.0,1,25.323756
1.0,1,25.324424
1.0,1,25.325055
1.0,1,25.325714
1.0,1,25.326397
1.0,1,25.327026
1.0,1,25.327814
1.0,1,25.328511
1.0,1,25.329227
1.0,1,25.329876
1.0,1,25.330533
1.0,1,25.331184
1.0,1,25.331845
1.0,1,25.332504
1.0,1,25.333131
1.0,1,25.333799
1.0,1,25.334459
1.0,1,25.33509
1.0,1,25.335747
1.0,1,25.336411
1.0,1,25.337039
1.0,1,25.337795
1.0,1,25.338491
1.0,1,25.339254
1.0,1,25.339887
1.0,1,25.340547
1.0,1,25.341174
1.0,1,25.341831
1.0,1,25.342491
-1.0,1,25.343121
1.0,1,25.343779
1.0,1,25.344463
1.0,1,25.345092
1.0,1,25.345748
1.0,1,25.346413
1.0,1,25.347044
1.0,1,25.347865
1.0,1,25.348574
1.0,1,25.349295
1.0,1,25.349925
1.0,1,25.350581
1.0,1,25.351216
1.0,1,25.351862
1.0,1,25.352524
1.0,1,25.353152
1.0,1,25.353842
1.0,1,25.354499
1.0,1,25.355125
1.0,1,25.355781
1.0,1,25.356437
1.0,1,25.357063
1.0,1,25.357818
1.0,1,25.358514
1.0,1,25.359204
1.0,1,25.359928
1.0,1,25.360645
1.0,1,25.361305
1.0,1,25.361998
1.0,1,25.362695
-1.0,1,25.363349
1.0,1,25.363973
1.0,1,25.36464
1.0,1,25.365295
1.0,1,25.365919
1.0,1,25.366577
1.0,1,25.367243
1.0,1,25.367981
1.0,1,25.368716
1.0,1,25.369452
1.0,1,25.370122
1.0,1,25.370777
1.0,1,25.371436
1.0,1,25.372062
1.0,1,25.372715
1.0,1,25.373368
1.0,1,25.37457
1.0,1,25.375268
1.0,1,25.376124
1.0,1,25.37689
1.0,1,25.377679
1.0,1,25.378412
1.0,1,25.379147
1.0,1,25.3798
1.0,1,25.380457
1.0,1,25.381081
1.0,1,25.381768
1.0,1,25.382448
1.0,1,25.383071
1.0,1,25.383746
1.0,1,25.384404
1.0,1,25.385029
1.0,1,25.385682
1.0,1,25.386336
1.0,1,25.386958
1.0,1,25.387712
1.0,1,25.388391
1.0,1,25.389113
1.0,1,25.389766
1.0,1,25.390424
1.0,1,25.391048
1.0,1,25.3917
1.0,1,25.392357
1.0,1,25.392985
1.0,1,25.393638
1.0,1,25.394291
1.0,1,25.394917
1.0,1,25.395579
1.0,1,25.396204
1.0,1,25.396858
1.0,1,25.397558
1.0,1,25.398259
1.0,1,25.399002
1.0,1,25.399653
1.0,1,25.400307
1.0,1,25.400934
1.0,1,25.401587
1.0,1,25.402221
1.0,1,25.402869
1.0,1,25.403542
1.0,1,25.404189
1.0,1,25.404874
1.0,1,25.405554
1.0,1,25.406175
1.0,1,25.406829
1.0,1,25.407615
1.0,1,25.408397
1.0,1,25.409133
1.0,1,25.409876
1.0,1,25.410533
1.0,1,25.411159
1.0,1,25.411816
1.0,1,25.412473
1.0,1,25.413097
1.0,1,25.413752
1.0,1,25.414414
1.0,1,25.41504
1.0,1,25.415725
1.0,1,25.416378
1.0,1,25.417077
1.0,1,25.41795
1.0,1,25.418754
1.0,1,25.419442
1.0,1,25.420095
1.0,1,25.420781
1.0,1,25.421435
1.0,1,25.42206
1.0,1,25.422711
1.0,1,25.423367
1.0,1,25.423989
1.0,1,25.424638
1.0,1,25.425287
1.0,1,25.42591
1.0,1,25.426605
1.0,1,25.42735
1.0,1,25.428113
1.0,1,25.428898
1.0,1,25.429551
1.0,1,25.430175
1.0,1,25.430827
1.0,1,25.431483
1.0,1,25.432108
1.0,1,25.432799
1.0,1,25.433518
1.0,1,25.434142
1.0,1,25.434789
1.0,1,25.435447
1.0,1,25.436068
1.0,1,25.436776
1.0,1,25.437453
1.0,1,25.438161
1.0,1,25.438918
1.0,1,25.43957
1.0,1,25.440193
1.0,1,25.440906
1.0,1,25.441561
1.0,1,25.442191
1.0,1,25.442844
1.0,1,25.443498
1.0,1,25.444122
1.0,1,25.444773
1.0,1,25.445432
1.0,1,25.446052
1.0,1,25.446701
1.0,1,25.447394
1.0,1,25.448164
1.0,1,25.448932
1.0,1,25.449584
1.0,1,25.450217
1.0,1,25.450882
1.0,1,25.451559
1.0,1,25.452184
1.0,1,25.45284
1.0,1,25.453495
1.0,1,25.45412
1.0,1,25.454774
-1.0,1,25.455433
1.0,1,25.456057
1.0,1,25.456706
1.0,1,25.45736
1.0,1,25.458087
1.0,1,25.458856
1.0,1,25.459509
1.0,1,25.460133
1.0,1,25.460839
1.0,1,25.461494
1.0,1,25.462116
1.0,1,25.462765
1.0,1,25.463446
1.0,1,25.464085
1.0,1,25.464772
1.0,1,25.465433
1.0,1,25.466058
1.0,1,25.466751
1.0,1,25.467513
1.0,1,25.468278
1.0,1,25.469014
1.0,1,25.469667
1.0,1,25.470323
1.0,1,25.470946
1.0,1,25.471632
1.0,1,25.472282
1.0,1,25.472908
1.0,1,25.473561
1.0,1,25.47418
-1.0,1,25.474879
1.0,1,25.475541
1.0,1,25.476167
1.0,1,25.476886
1.0,1,25.477613
1.0,1,25.478334
1.0,1,25.479073
1.0,1,25.479771
1.0,1,25.480427
1.0,1,25.481051
1.0,1,25.481702
1.0,1,25.482355
1.0,1,25.482979
1.0,1,25.483631
1.0,1,25.484281
1.0,1,25.484906
-1.0,1,25.485667
1.0,1,25.486448
1.0,1,25.487116
1.0,1,25.487948
1.0,1,25.488674
1.0,1,25.489373
1.0,1,25.489998
1.0,1,25.490686
1.0,1,25.491425
1.0,1,25.492054
1.0,1,25.492741
1.0,1,25.493397
1.0,1,25.494021
1.0,1,25.494669
1.0,1,25.495325
1.0,1,25.496032
1.0,1,25.49689
1.0,1,25.49766
1.0,1,25.498442
1.0,1,25.499244
1.0,1,25.499921
1.0,1,25.500591
1.0,1,25.501256
1.0,1,25.501985
1.0,1,25.502653
1.0,1,25.503315
1.0,1,25.503956
1.0,1,25.504627
1.0,1,25.505296
1.0,1,25.505943
1.0,1,25.506644
1.0,1,25.507343
1.0,1,25.508103
1.0,1,25.508893
1.0,1,25.509563
1.0,1,25.510196
1.0,1,25.510868
1.0,1,25.511536
1.0,1,25.512171
1.0,1,25.512887
1.0,1,25.513561
1.0,1,25.514198
1.0,1,25.514872
1.0,1,25.515542
1.0,1,25.516177
1.0,1,25.51685
1.0,1,25.517562
1.0,1,25.51829
1.0,1,25.519045
1.0,1,25.519709
1.0,1,25.520377
1.0,1,25.521013
1.0,1,25.521718
1.0,1,25.522433
1.0,1,25.523065
1.0,1,25.523727
1.0,1,25.52439
1.0,1,25.525024
1.0,1,25.525687
1.0,1,25.526433
1.0,1,25.527118
1.0,1,25.527944
1.0,1,25.528737
1.0,1,25.529436
1.0,1,25.530071
1.0,1,25.530734
1.0,1,25.531402
1.0,1,25.532036
1.0,1,25.532697
1.0,1,25.533366
1.0,1,25.534001
1.0,1,25.534663
1.0,1,25.535328
1.0,1,25.535963
1.0,1,25.536652
1.0,1,25.537313
1.0,1,25.538082
1.0,1,25.538858
1.0,1,25.539523
1.0,1,25.540173
1.0,1,25.540836
1.0,1,25.5415
1.0,1,25.542131
1.0,1,25.542794
1.0,1,25.543464
1.0,1,25.544099
1.0,1,25.544796
1.0,1,25.545488
1.0,1,25.54612
1.0,1,25.546784
1.0,1,25.547522
1.0,1,25.548262
1.0,1,25.549047
1.0,1,25.549732
1.0,1,25.5504
1.0,1,25.551033
1.0,1,25.551694
1.0,1,25.552362
1.0,1,25.552995
1.0,1,25.553659
1.0,1,25.554329
1.0,1,25.554963
1.0,1,25.555654
1.0,1,25.556314
1.0,1,25.556988
1.0,1,25.557826
1.0,1,25.558583
1.0,1,25.559316
1.0,1,25.559949
1.0,1,25.560638
1.0,1,25.561299
1.0,1,25.561934
1.0,1,25.562596
1.0,1,25.563251
1.0,1,25.563888
1.0,1,25.56455
1.0,1,25.565186
1.0,1,25.565851
1.0,1,25.566602
1.0,1,25.567294
1.0,1,25.568036
1.0,1,25.568796
1.0,1,25.569551
1.0,1,25.570186
1.0,1,25.570906
1.0,1,25.571574
